Project Universal ID,Project Name,Builders,Parent Builder,Status,Master Plan Name,Master Plan Developer Name,Plan Name,Bedrooms,Bathrooms,Floors,Garages,Unit Size,List Price,Last Update Date,Plan Universal ID,Active Adult,ZIP Code,City,County,County Code,CBSA,CBSA Code,State,School District,School Attendance Zone (Elementary),School Ratings (Elementary),School Attendance Zone (Middle),School Ratings (Middle),School Attendance Zone (High),School Ratings (High),Boundary Names,Latitude,Longitude
aAf3x000001WdzQCAS,Ascent at Montelena,Pulte Homes,PulteGroup Inc.,Active,,,Plan 1,3,2.5,2,2,2526,625990,10/24/2025,aAa3x000000UTbiCAG,Non Active Adult,95742,Rancho Cordova,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Sunrise Elementary School,7,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Rancho Cordova,38.55569,-121.232
aAf3x000001WdzQCAS,Ascent at Montelena,Pulte Homes,PulteGroup Inc.,Active,,,Plan 2,3,2.5,2,2,2786,654990,10/24/2025,aAa3x000000UTbnCAG,Non Active Adult,95742,Rancho Cordova,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Sunrise Elementary School,7,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Rancho Cordova,38.55569,-121.232
aAf3x000001WdzQCAS,Ascent at Montelena,Pulte Homes,PulteGroup Inc.,Active,,,Plan 3,4,2.5,2,2,2848,662990,10/24/2025,aAa3x000000UTbsCAG,Non Active Adult,95742,Rancho Cordova,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Sunrise Elementary School,7,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Rancho Cordova,38.55569,-121.232
aAf3x000001WdzQCAS,Ascent at Montelena,Pulte Homes,PulteGroup Inc.,Active,,,Plan 4,5,3.5,2,2,2973,675990,10/24/2025,aAa3x000000UTbxCAG,Non Active Adult,95742,Rancho Cordova,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Sunrise Elementary School,7,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Rancho Cordova,38.55569,-121.232
aAfPc0000009Z4zKAE,Inspiration Village at Sierra Vista,JMC Homes,,Active,Sierra Vista (CA),,Plan 1343,3,2,1,2,1343,593990,9/23/2025,aAaPc0000003zbdKAA,Non Active Adult,95747,Roseville,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Center Joint Unified School District,,,Wilson C. Riles Middle School,5,Center High,7,Roseville,38.75846,-121.37203
aAfPc0000009Z4zKAE,Inspiration Village at Sierra Vista,JMC Homes,,Active,Sierra Vista (CA),,Plan 1504,4,3,1,2,1504,604990,9/23/2025,aAaPc0000003zdFKAQ,Non Active Adult,95747,Roseville,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Center Joint Unified School District,,,Wilson C. Riles Middle School,5,Center High,7,Roseville,38.75846,-121.37203
aAfPc0000009Z4zKAE,Inspiration Village at Sierra Vista,JMC Homes,,Active,Sierra Vista (CA),,Plan 1834,3,3,1,2,1834,639990,9/23/2025,aAaPc0000003zerKAA,Non Active Adult,95747,Roseville,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Center Joint Unified School District,,,Wilson C. Riles Middle School,5,Center High,7,Roseville,38.75846,-121.37203
aAfPc0000009Z4zKAE,Inspiration Village at Sierra Vista,JMC Homes,,Active,Sierra Vista (CA),,Plan 2054,3,3,2,2,2054,664990,9/23/2025,aAaPc0000003zgTKAQ,Non Active Adult,95747,Roseville,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Center Joint Unified School District,,,Wilson C. Riles Middle School,5,Center High,7,Roseville,38.75846,-121.37203
aAf3x000001WopqCAC,Laurel at Elliott Springs,Elliott Homes,,Active,,,Plan 2498,4,4,2,2,2498,796950,10/7/2025,aAa3x000000ZFKUCA4,Non Active Adult,95624,Elk Grove,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,James A. Mckee Elementary School,5,Joseph Kerr Middle School,7,Elk Grove High School,7,Laguna / Elk Grove,38.42661,-121.35345
aAf3x000001WopqCAC,Laurel at Elliott Springs,Elliott Homes,,Active,,,Plan 1609,3,2,1,2,1609,666950,10/7/2025,aAa3x000000ZFKVCA4,Non Active Adult,95624,Elk Grove,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,James A. Mckee Elementary School,5,Joseph Kerr Middle School,7,Elk Grove High School,7,Laguna / Elk Grove,38.42661,-121.35345
aAf3x000001WopqCAC,Laurel at Elliott Springs,Elliott Homes,,Active,,,Plan 2142,4,3,1,2,2142,726950,10/7/2025,aAa3x000000ZFKWCA4,Non Active Adult,95624,Elk Grove,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,James A. Mckee Elementary School,5,Joseph Kerr Middle School,7,Elk Grove High School,7,Laguna / Elk Grove,38.42661,-121.35345
aAf3x000001WopqCAC,Laurel at Elliott Springs,Elliott Homes,,Active,,,Plan 1945,3,2,1,2,1945,700950,10/7/2025,aAa3x000000ZFKXCA4,Non Active Adult,95624,Elk Grove,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,James A. Mckee Elementary School,5,Joseph Kerr Middle School,7,Elk Grove High School,7,Laguna / Elk Grove,38.42661,-121.35345
aAf3x000001Wo6iCAC,Valley Oak/Parks,New Home Co.,,Active,,,The Parks Plan 3,4,3.5,2,2,3255,898025,9/29/2025,aAa3x000000ZnvsCAC,Non Active Adult,95747,Roseville,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Roseville City Elementary School District,Blue Oaks Elementary School,7,Robert C. Cooley Middle School,7,Oakmont High School,9,Roseville,38.78683,-121.32775
aAf3x000001QMbRCAW,Valley Oak at Cypress,Woodside Homes,,Active,,,Aster,3,2,1,2,1868,594990,9/22/2025,aAa3x000000YjmhCAC,Non Active Adult,95742,Rancho Cordova,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Sunrise Elementary School,7,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Rancho Cordova,38.54714,-121.19456
aAf3x000001QMbRCAW,Valley Oak at Cypress,Woodside Homes,,Active,,,Elderberry,4,3,2,2,2433,673990,9/22/2025,aAa3x000000YjmjCAC,Non Active Adult,95742,Rancho Cordova,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Sunrise Elementary School,7,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Rancho Cordova,38.54714,-121.19456
aAf3x000001QMbRCAW,Valley Oak at Cypress,Woodside Homes,,Active,,,Coral,4,3,1,2,2054,618990,9/22/2025,aAa3x000000YjmkCAC,Non Active Adult,95742,Rancho Cordova,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Sunrise Elementary School,7,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Rancho Cordova,38.54714,-121.19456
aAf3x000001QOmLCAW,Preserve at Folsom Ranch/Heritage Trails,Toll Brothers,,Active,Folsom Ranch,"New Home Co., Westland Capital Partners",Azul,4,3.5,1,2,2539,1032995,10/3/2025,aAa3x000000ZxQlCAK,Non Active Adult,95630,Folsom,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Folsom-Cordova Unified School District,Mangini Ranch Elementary,8,Folsom Middle School,8,Folsom High School,10,Folsom,38.62204,-121.13144
aAf3x000001QOmLCAW,Preserve at Folsom Ranch/Heritage Trails,Toll Brothers,,Active,Folsom Ranch,"New Home Co., Westland Capital Partners",Kruger,5,4.5,2,3,3501,1114995,10/3/2025,aAa3x000000ZxQmCAK,Non Active Adult,95630,Folsom,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Folsom-Cordova Unified School District,Mangini Ranch Elementary,8,Folsom Middle School,8,Folsom High School,10,Folsom,38.62204,-121.13144
aAf3x000001QOmLCAW,Preserve at Folsom Ranch/Heritage Trails,Toll Brothers,,Active,Folsom Ranch,"New Home Co., Westland Capital Partners",Ramona,5,4.5,2,3,3638,1147995,10/3/2025,aAa3x000000ZxQnCAK,Non Active Adult,95630,Folsom,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Folsom-Cordova Unified School District,Mangini Ranch Elementary,8,Folsom Middle School,8,Folsom High School,10,Folsom,38.62204,-121.13144
aAf3x000001QOmLCAW,Preserve at Folsom Ranch/Heritage Trails,Toll Brothers,,Active,Folsom Ranch,"New Home Co., Westland Capital Partners",Volcan,5,5.5,2,3,3788,1177995,10/3/2025,aAa3x000000ZxQoCAK,Non Active Adult,95630,Folsom,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Folsom-Cordova Unified School District,Mangini Ranch Elementary,8,Folsom Middle School,8,Folsom High School,10,Folsom,38.62204,-121.13144
aAf3x000001QZhlCAG,Cortese at Vineyard Parke,Lennar,,Active,,,Residence 2107,3,2.5,2,2,2107,691490,10/24/2025,aAa3x000000ZiiTCAS,Non Active Adult,95829,Sacramento,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Sierra-Enterprise Elementary School,6,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Florin / Vineyard,38.49214,-121.37236
aAf3x000001QZhlCAG,Cortese at Vineyard Parke,Lennar,,Active,,,Residence 2214,4,3,2,2,2214,677990,10/24/2025,aAa3x000000ZiiUCAS,Non Active Adult,95829,Sacramento,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Sierra-Enterprise Elementary School,6,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Florin / Vineyard,38.49214,-121.37236
aAf3x000001QZhlCAG,Cortese at Vineyard Parke,Lennar,,Active,,,Residence 2419,4,3.5,2,2,2419,710990,10/24/2025,aAa3x000000ZiiVCAS,Non Active Adult,95829,Sacramento,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Sierra-Enterprise Elementary School,6,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Florin / Vineyard,38.49214,-121.37236
aAf3x000001QZhlCAG,Cortese at Vineyard Parke,Lennar,,Active,,,Residence 2612,5,3,2,2,2612,713490,10/24/2025,aAa3x000000ZiiWCAS,Non Active Adult,95829,Sacramento,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Sierra-Enterprise Elementary School,6,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Florin / Vineyard,38.49214,-121.37236
aAf3x000001QZhlCAG,Cortese at Vineyard Parke,Lennar,,Active,,,Residence 2776,4,3.5,2,2,2776,723490,10/24/2025,aAa3x000000ZiiXCAS,Non Active Adult,95829,Sacramento,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Sierra-Enterprise Elementary School,6,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Florin / Vineyard,38.49214,-121.37236
aAf3x000001QHeDCAW,Wildhawk South/Latitude,Taylor Morrison,,Active,,,Ash Plan 17,3,3,1,2,2504,684999,10/21/2025,aAa3x000000Zkl6CAC,Non Active Adult,95829,Sacramento,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Arnold Adreani Elementary School; Sierra-Enterprise Elementary School,8; 6,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Florin / Vineyard,38.4816,-121.32237
aAf3x000001QHeDCAW,Wildhawk South/Latitude,Taylor Morrison,,Active,,,Finn Plan 18,4,2.5,2,3,2805,697999,10/21/2025,aAa3x000000Zkl7CAC,Non Active Adult,95829,Sacramento,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Arnold Adreani Elementary School; Sierra-Enterprise Elementary School,8; 6,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Florin / Vineyard,38.4816,-121.32237
aAf3x000001QHeDCAW,Wildhawk South/Latitude,Taylor Morrison,,Active,,,Marlow Plan 19,4,2.5,2,3,3244,737999,10/21/2025,aAa3x000000Zkl8CAC,Non Active Adult,95829,Sacramento,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Arnold Adreani Elementary School; Sierra-Enterprise Elementary School,8; 6,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Florin / Vineyard,38.4816,-121.32237
aAf3x000001QHeDCAW,Wildhawk South/Latitude,Taylor Morrison,,Active,,,Raleigh Plan 20,4,3.5,2,2,3392,779999,10/21/2025,aAa3x000000Zkl9CAC,Non Active Adult,95829,Sacramento,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Arnold Adreani Elementary School; Sierra-Enterprise Elementary School,8; 6,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Florin / Vineyard,38.4816,-121.32237
aAf3x000001QEyQCAW,Northlake/Watersyde,Lennar,,Active,Northlake,"Integral Communities, Lennar",Residence 2309,4,3,2,2,2309,698063,10/22/2025,aAa3x000000ZwHtCAK,Non Active Adult,95835,Sacramento,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Twin Rivers Unified School District,Regency Park Elementary School,7,Rio Linda Preparatory Academy; Norwood Junior High School,5; 5,,,Natomas,38.67423,-121.54771
aAf3x000001QEyQCAW,Northlake/Watersyde,Lennar,,Active,Northlake,"Integral Communities, Lennar",Residence 2463,4,3,2,2,2463,850678,10/22/2025,aAa3x000000ZwHuCAK,Non Active Adult,95835,Sacramento,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Twin Rivers Unified School District,Regency Park Elementary School,7,Rio Linda Preparatory Academy; Norwood Junior High School,5; 5,,,Natomas,38.67423,-121.54771
aAf3x000001QEyQCAW,Northlake/Watersyde,Lennar,,Active,Northlake,"Integral Communities, Lennar",Residence 2693,4,3.5,2,2,2693,758902,10/22/2025,aAa3x000000ZwHvCAK,Non Active Adult,95835,Sacramento,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Twin Rivers Unified School District,Regency Park Elementary School,7,Rio Linda Preparatory Academy; Norwood Junior High School,5; 5,,,Natomas,38.67423,-121.54771
aAf3x000001QEyQCAW,Northlake/Watersyde,Lennar,,Active,Northlake,"Integral Communities, Lennar",Residence 2793,5,4,2,2,2793,785595,10/22/2025,aAa3x000000ZwHwCAK,Non Active Adult,95835,Sacramento,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Twin Rivers Unified School District,Regency Park Elementary School,7,Rio Linda Preparatory Academy; Norwood Junior High School,5; 5,,,Natomas,38.67423,-121.54771
aAf3x000001QEyQCAW,Northlake/Watersyde,Lennar,,Active,Northlake,"Integral Communities, Lennar",Residence 2966,5,3.5,2,3,2966,736990,10/22/2025,aAa3x000000ZwHxCAK,Non Active Adult,95835,Sacramento,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Twin Rivers Unified School District,Regency Park Elementary School,7,Rio Linda Preparatory Academy; Norwood Junior High School,5; 5,,,Natomas,38.67423,-121.54771
aAf2T000001MkvvSAC,Revere at Silver Springs,Blue Mountain Communities,,Active,,,Lassen,4,2.5,1,2,2744,939000,10/11/2025,aAa3x000000cW6cCAE,Non Active Adult,95672,Rescue,El Dorado,6017,"Sacramento-Roseville-Folsom, CA",40900,CA,Rescue Union Elementary School District,Green Valley Elementary School,7,Pleasant Grove Middle School,6,Ponderosa High School,9,Cameron Park,38.69648,-121.01853
aAfPc0000015BDZKA2,Parlin Oaks/Creekside,Blue Mountain Communities,,Active,,,Residence 1,3,2.5,2,2,1434,474990,9/19/2025,aAaPc000000Mm4PKAS,Non Active Adult,95632,Galt,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Galt Joint Union Elementary School District,River Oaks Elementary School,5,Mccaffrey Middle School,6,Liberty Ranch High School,8,South Sacramento County,38.27758,-121.29329
aAfPc0000015BDZKA2,Parlin Oaks/Creekside,Blue Mountain Communities,,Active,,,Residence 2,3,2.5,2,2,1512,484990,9/19/2025,aAaPc000000Mm61KAC,Non Active Adult,95632,Galt,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Galt Joint Union Elementary School District,River Oaks Elementary School,5,Mccaffrey Middle School,6,Liberty Ranch High School,8,South Sacramento County,38.27758,-121.29329
aAfPc000000Ic6rKAC,Madeira Greens,Taylor Morrison,,Active,,,Plan 1 Dylan,3,2,1,2,1889,665999,10/22/2025,aAaPc000000FN20KAG,Non Active Adult,95757,Elk Grove,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Franklin Elementary School,9,Elizabeth Pinkerton Middle School,8,Cosumnes Oaks High School,10,Laguna / Elk Grove,38.379,-121.4335
aAfPc000000Ic6rKAC,Madeira Greens,Taylor Morrison,,Active,,,Plan 2 Hadley,3,2.5,1,2,2260,698999,10/22/2025,aAaPc000000FN21KAG,Non Active Adult,95757,Elk Grove,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Franklin Elementary School,9,Elizabeth Pinkerton Middle School,8,Cosumnes Oaks High School,10,Laguna / Elk Grove,38.379,-121.4335
aAfPc000000Ic6rKAC,Madeira Greens,Taylor Morrison,,Active,,,Plan 3 Brooklyn,3,2.5,2,3,2783,757999,10/22/2025,aAaPc000000FN22KAG,Non Active Adult,95757,Elk Grove,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Franklin Elementary School,9,Elizabeth Pinkerton Middle School,8,Cosumnes Oaks High School,10,Laguna / Elk Grove,38.379,-121.4335
aAfPc000000Ic6rKAC,Madeira Greens,Taylor Morrison,,Active,,,Plan 4 Arrow,4,3,2,2,3032,786999,10/22/2025,aAaPc000000FN23KAG,Non Active Adult,95757,Elk Grove,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Franklin Elementary School,9,Elizabeth Pinkerton Middle School,8,Cosumnes Oaks High School,10,Laguna / Elk Grove,38.379,-121.4335
aAfPc000000Ic6rKAC,Madeira Greens,Taylor Morrison,,Active,,,Plan 5 Jaxon,4,2.5,2,3,3291,823999,10/22/2025,aAaPc000000FN24KAG,Non Active Adult,95757,Elk Grove,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Franklin Elementary School,9,Elizabeth Pinkerton Middle School,8,Cosumnes Oaks High School,10,Laguna / Elk Grove,38.379,-121.4335
aAfPc000001ItYZKA0,Cascade II at Vineyard Parke,Lennar,,Active,,,RESIDENCE 1596,3,2,1,2,1596,563990,10/24/2025,aAaPc000000PV5aKAG,Non Active Adult,95829,Sacramento,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Sierra-Enterprise Elementary School,6,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Florin / Vineyard,38.49147,-121.37285
aAfPc000001ItYZKA0,Cascade II at Vineyard Parke,Lennar,,Active,,,RESIDENCE 2358,4,3,2,2,2358,620990,10/24/2025,aAaPc000000PV5bKAG,Non Active Adult,95829,Sacramento,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Sierra-Enterprise Elementary School,6,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Florin / Vineyard,38.49147,-121.37285
aAfPc000001ItYZKA0,Cascade II at Vineyard Parke,Lennar,,Active,,,RESIDENCE 1873,4,2,1,2,1873,578990,10/24/2025,aAaPc000000PV5cKAG,Non Active Adult,95829,Sacramento,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Sierra-Enterprise Elementary School,6,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Florin / Vineyard,38.49147,-121.37285
aAfPc000001ItYZKA0,Cascade II at Vineyard Parke,Lennar,,Active,,,RESIDENCE 2609,5,3,2,2,2609,650990,10/24/2025,aAaPc000000PV5dKAG,Non Active Adult,95829,Sacramento,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Sierra-Enterprise Elementary School,6,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Florin / Vineyard,38.49147,-121.37285
aAf3x000001WfmoCAC,Hidden Ridge,Toll Brothers,,Active,,,Olympus Contemporary Craftsman,5,4.5,2,3,4022,1299000,9/18/2025,aAaPc000000ogbxKAA,Non Active Adult,95762,El Dorado Hills,El Dorado,6017,"Sacramento-Roseville-Folsom, CA",40900,CA,Rescue Union Elementary School District,Green Valley Elementary School,7,Pleasant Grove Middle School,6,Ponderosa High School,9,El Dorado Hills,38.67384,-121.02584
aAf3x000001WfmoCAC,Hidden Ridge,Toll Brothers,,Active,,,Sierra Modern Farmhouse,4,3.5,1,3,3013,1999000,9/18/2025,aAaPc000000ogdZKAQ,Non Active Adult,95762,El Dorado Hills,El Dorado,6017,"Sacramento-Roseville-Folsom, CA",40900,CA,Rescue Union Elementary School District,Green Valley Elementary School,7,Pleasant Grove Middle School,6,Ponderosa High School,9,El Dorado Hills,38.67384,-121.02584
aAf3x000001Wo6iCAC,Valley Oak/Parks,New Home Co.,,Active,,,Plan 2,4,3.5,2,3,3371,975000,10/2/2025,aAaPc000000sHlAKAU,Non Active Adult,95747,Roseville,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Roseville City Elementary School District,Blue Oaks Elementary School,7,Robert C. Cooley Middle School,7,Oakmont High School,9,Roseville,38.78683,-121.32775
aAfPc000001njs6KAA,Belvedere,Next Generation LLC,,Active,,,The Sierra - B,2,2.5,3,2,2540,819990,10/10/2025,aAaPc000000vXlKKAU,Non Active Adult,95678,Roseville,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Roseville City Elementary School District,Bradford Woodbridge Fundamental Elementa...,4,George A. Buljan Middle School,4,Roseville High School,8,Roseville,38.75297,-121.28495
aAf3x000001WfmoCAC,Hidden Ridge,Toll Brothers,,Active,,,Sierra Modern Farmhouse,4,3,,,,1990000,10/22/2025,aAaPc000000yrSCKAY,Non Active Adult,95762,El Dorado Hills,El Dorado,6017,"Sacramento-Roseville-Folsom, CA",40900,CA,Rescue Union Elementary School District,Green Valley Elementary School,7,Pleasant Grove Middle School,6,Ponderosa High School,9,El Dorado Hills,38.67384,-121.02584
aAfPc000001njs6KAA,Belvedere,Next Generation LLC,,Active,,,The Pacific,3,3.5,3,2,1987,664990,10/10/2025,aAaPc000000tuGhKAI,Non Active Adult,95678,Roseville,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Roseville City Elementary School District,Bradford Woodbridge Fundamental Elementa...,4,George A. Buljan Middle School,4,Roseville High School,8,Roseville,38.75297,-121.28495
aAfPc000001njs6KAA,Belvedere,Next Generation LLC,,Active,,,The Sierra - A,3,3.5,3,2,2540,814990,10/10/2025,aAaPc000000tuGiKAI,Non Active Adult,95678,Roseville,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Roseville City Elementary School District,Bradford Woodbridge Fundamental Elementa...,4,George A. Buljan Middle School,4,Roseville High School,8,Roseville,38.75297,-121.28495
aAfPc000001njs6KAA,Belvedere,Next Generation LLC,,Active,,,The Pacific,3,3.5,3,2,1987,664990,10/10/2025,aAaPc000000tua3KAA,Non Active Adult,95678,Roseville,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Roseville City Elementary School District,Bradford Woodbridge Fundamental Elementa...,4,George A. Buljan Middle School,4,Roseville High School,8,Roseville,38.75297,-121.28495
aAfPc000001njs6KAA,Belvedere,Next Generation LLC,,Active,,,The Sierra - A,3,3.5,3,2,2540,814990,10/10/2025,aAaPc000000tua4KAA,Non Active Adult,95678,Roseville,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Roseville City Elementary School District,Bradford Woodbridge Fundamental Elementa...,4,George A. Buljan Middle School,4,Roseville High School,8,Roseville,38.75297,-121.28495
aAf3x000001QGOwCAO,Northlake/Crestvue,Lennar,,Active,Northlake,"Integral Communities, Lennar",Residence 2268,4,3,2,3,2268,701990,10/22/2025,aAa3x000000YH3fCAG,Non Active Adult,95835,Sacramento,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Twin Rivers Unified School District,Regency Park Elementary School,7,Rio Linda Preparatory Academy; Norwood Junior High School,5; 5,,,Natomas,38.68303,-121.55023
aAf3x000001QGOwCAO,Northlake/Crestvue,Lennar,,Active,Northlake,"Integral Communities, Lennar",Residence 2679,4,3,2,3,2679,757146,10/22/2025,aAa3x000000YH3kCAG,Non Active Adult,95835,Sacramento,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Twin Rivers Unified School District,Regency Park Elementary School,7,Rio Linda Preparatory Academy; Norwood Junior High School,5; 5,,,Natomas,38.68303,-121.55023
aAf3x000001QGOwCAO,Northlake/Crestvue,Lennar,,Active,Northlake,"Integral Communities, Lennar",Residence 2869,4,3,2,3,2869,748990,10/22/2025,aAa3x000000YH3pCAG,Non Active Adult,95835,Sacramento,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Twin Rivers Unified School District,Regency Park Elementary School,7,Rio Linda Preparatory Academy; Norwood Junior High School,5; 5,,,Natomas,38.68303,-121.55023
aAf3x000001QGOwCAO,Northlake/Crestvue,Lennar,,Active,Northlake,"Integral Communities, Lennar",Residence 3178,5,4.5,2,3,3178,831934,10/22/2025,aAa3x000000YH3uCAG,Non Active Adult,95835,Sacramento,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Twin Rivers Unified School District,Regency Park Elementary School,7,Rio Linda Preparatory Academy; Norwood Junior High School,5; 5,,,Natomas,38.68303,-121.55023
aAf3x000001Qed1CAC,Highland at The Grove,KB Home,,Active,,,Plan 1824 Modeled,4,2,1,2,1824,593990,10/21/2025,aAaPc000000220vKAA,Non Active Adult,95757,Elk Grove,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Zehnder Ranch Elementary,8,Elizabeth Pinkerton Middle School,8,Cosumnes Oaks High School,10,Laguna / Elk Grove,38.38348,-121.39824
aAf3x000001Qed1CAC,Highland at The Grove,KB Home,,Active,,,Plan 1738,3,2,1,2,1738,572990,10/21/2025,aAaPc000000220wKAA,Non Active Adult,95757,Elk Grove,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Zehnder Ranch Elementary,8,Elizabeth Pinkerton Middle School,8,Cosumnes Oaks High School,10,Laguna / Elk Grove,38.38348,-121.39824
aAf3x000001Qed1CAC,Highland at The Grove,KB Home,,Active,,,Plan 1429 Modeled,3,2,1,2,1429,539990,10/21/2025,aAaPc000000220xKAA,Non Active Adult,95757,Elk Grove,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Zehnder Ranch Elementary,8,Elizabeth Pinkerton Middle School,8,Cosumnes Oaks High School,10,Laguna / Elk Grove,38.38348,-121.39824
aAfPc000000UDxVKAW,Starblossom at Montelena,TRI Pointe Homes,"TRI Pointe Homes, Inc.",Active,,,Plan 3,5,3,2,2,2705,649360,10/18/2025,aAaPc000000ALqgKAG,Non Active Adult,95742,Rancho Cordova,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Sunrise Elementary School,7,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Rancho Cordova,38.55071,-121.22869
