Universal ID,Project Name,Builders,Parent Builder,Status,Master Plan Name,Master Plan Developer Name,Product Type,Product Style,Lot Size,Lot Width,Lot Dimensions,Open Date,Sold Out Date,Total Units Planned,Total Units Sold,Total Units Remaining,Total QMIs,Sales Change Date,Sales Rate,Last 3M Avg. Sales,Last 6M Avg. Sales,Last 12M Avg. Sales,Min. Unit Size,Max. Unit Size,Avg. Unit Size,Min. List Price,Max. List Price,Avg. List Price,Price Change Date,QMI Incentive %age,QMI Incentive Amt.,QMI Incentive Type,To Be Built Incentive %age,To Be Built Incentive Amt.,To Be Built Incentive Type,Broker Incentive %age,Broker Incentive Amt.,Broker Incentive Type,HOA Fee 1,HOA Fee 2,HOA Fee per Sqft,Assessments,Assessments Description,Project Characteristics,Office Phone No.,Website,Master Plan Key,Subdivision Universal ID,Survey Quarter,Annual Starts,Annual Closings,Quarterly Starts,Quarterly Closings,Excavation Count,Survey Stakes Count,Street Paving Count,Streets In Count,Vacant Developed Lot Count,Vacant Land Count,Under Construction Count,Finished Vacant Count,Models Count,Occupied Count,Future Inventory Count,VDL Months of Supply,Inventory Months of Supply,Finished Vacant Months of Supply,Profile Available,Active Adult,Zip Code,City,County,County Code,CBSA,CBSA Code,State,School District,School Attendance Zone (Elementary),School Ratings (Elementary),School Attendance Zone (Middle),School Ratings (Middle),School Attendance Zone (High),School Ratings (High),Boundary Names,Latitude,Longitude
aAf3x000001Who0CAC,Wrenwood at Whitney Ranch,JMC Homes,,Active,Whitney Ranch,"Sunset Ranchos Investors, LLC",Detached,Single-Family,4830,,,5/1/2022,,173,169,4,,9/22/2025,4.1,5,4.33,5.75,1441,2580,1950,639990,829990,739990,9/22/2025,4.99,,Other,,,No Incentives Confirmed,2,,Base Price,79,,,1.1,,,(916) 724-4386,https://www.jmchomes.com/communities/rocklin/wrenwood-at-whitney-ranch,4562,45FB4CBD-3576-41AC-921D-B59A0EE68433,2025Q3,41,73,0,13,0,0,0,0,0,0,0,0,0,173,0,0,0,0,TRUE,Non Active Adult,95648,Lincoln,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Western Placer Unified School District,Twelve Bridges Elementary School,7,Twelve Bridges Middle School,8,Twelve Bridges High School,7,Lincoln,38.84029,-121.25917
aAf3x000001Who5CAC,Edgefield Place at Whitney Ranch,JMC Homes,,Active,Whitney Ranch,"Sunset Ranchos Investors, LLC",Detached,Single-Family,9662,,,5/1/2022,,136,126,10,,9/22/2025,3.06,2.33,3.5,3.42,1962,3303,2782,834990,1229990,883116.25,9/22/2025,4.99,,Other,,10000,Closing Cost w/ Preferred Lender,2,,Base Price,79,,,1.1,,,(916) 724-4378,https://www.jmchomes.com/communities/edgefield-place-whitney-ranch,4562,DCDF7DEE-C1C6-4BB8-AC1E-CA912C5CAECF,2025Q3,40,50,0,10,0,0,0,0,0,0,9,12,3,112,0,0,5.8,2.9,TRUE,Non Active Adult,95765,Rocklin,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Rocklin Unified School District,Valley View Elementary School,8,Granite Oaks Middle School,7,Whitney High School,9,Rocklin,38.83871,-121.25613
aAf3x000001WhoACAS,Tribute Pointe at Whitney Ranch,JMC Homes,,Active,Whitney Ranch,"Sunset Ranchos Investors, LLC",Detached,Single-Family,12196,,,5/1/2022,,99,63,36,,9/22/2025,1.53,1.67,1.83,1.75,2201,4001,3096,999990,1449990,1238878.89,9/22/2025,4.99,,Other,,10000,Closing Cost w/ Preferred Lender,2,,Base Price,79,,,1.1,,,(916) 724-4389,https://www.jmchomes.com/communities/tribute-pointe-whitney-ranch,4562,D6C417F6-A9CD-41EC-8C85-2450324EA486,2025Q3,24,23,6,6,0,0,0,0,20,0,12,7,3,57,0,10,11.5,3.7,TRUE,Non Active Adult,95765,Rocklin,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Rocklin Unified School District,Valley View Elementary School,8,Granite Oaks Middle School,7,Whitney High School,9,Rocklin,38.83685,-121.25632
aAf3x000001Wi8XCAS,Long Meadow,New Home Co.,,Active,,,Detached,Single-Family,4247,,,8/19/2023,,122,94,28,4,9/3/2025,3.79,5,4.33,3.25,2238,2769,2434,708230,750000,581299,10/24/2025,4.99,,Other,,,Other,3,,Other,28,,,1.25,,,(916) 458-5061 /916-461-8,https://www.newhomeco.com/neighborhoods/long-meadow,,AD8BF2BB-C8FA-48CD-8C74-DC52673B24F2,2025Q3,39,49,5,20,0,0,0,0,8,0,8,3,3,100,0,2.5,3.4,0.7,TRUE,Non Active Adult,95624,Elk Grove,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Roy Herburger Elementary School,6,"Edward Harris, Jr. Middle School",6,Monterey Trail High School,7,Laguna / Elk Grove,38.43898,-121.39172
aAf3x000001WjJgCAK,Excelsior Village at Sierra Vista,JMC Homes,,Active,Sierra Vista (CA),,Detached,Single-Family,6600,,,4/26/2022,,80,74,6,,9/22/2025,1.79,1,1.5,1.67,2201,3822,2954,754990,1019990,877847.14,9/22/2025,4.99,,Other,,10000,Closing Cost w/ Preferred Lender,2,,Base Price,97,,,1.17,,,(916) 724-4371,https://www.jmchomes.com/communities/excelsior-village-sierra-vista,3498,8D321FAF-63C3-48B2-B132-8757C331D441,2025Q3,8,29,0,7,0,0,0,0,0,0,0,5,3,72,0,0,3.3,2.1,TRUE,Non Active Adult,95747,Roseville,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Center Joint Unified School District,,,Wilson C. Riles Middle School,5,Center High,7,Roseville,38.75641,-121.35906
aAf3x000001WjVFCA0,Whitehawk,Anthem United,,Active,,,Detached,Single-Family,10000,100,100x100,3/17/2023,,55,47,8,,8/8/2025,1.62,1.67,1.17,0.83,2781,3733,3400,1414757,1696431,1604450.4,8/8/2025,,50000,Closing Cost w/ Preferred Lender,,,No Incentives Confirmed,3,,Base Price,315,,,1.05,Mello Roos $400 per month,,(916) 460-9674,https://anthemproperties.com/property/whitehawk/,,7CA364F9-026C-41EF-BB5D-BF5AB4E0CDB4,2025Q3,9,18,1,5,0,0,0,0,0,0,4,6,2,43,0,0,8,4,TRUE,Non Active Adult,95746,Granite Bay,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Eureka Union School District,Greenhills Elementary School; Ridgeview Elementary School,9; 8,Willma Cavitt Junior High School,9,Granite Bay High School,10,Auburn / Granite Bay,38.74375,-121.21074
aAf3x000001WjtfCAC,Rio Del Oro/Sutter,Elliott Homes,,Active,,,Detached,Single-Family,8572,40,40x125,6/15/2022,,122,42,80,34,10/14/2025,1.04,0,0.5,1,1566,2353,1896,626950,728950,663450,10/14/2025,,25000,Closing Cost w/ Preferred Lender,,,No Incentives Confirmed,2,,Base Price,25,,,1.34,,,(916) 994-0928,https://www.elliotthomes.com/communities/california/sacramento/sutter-at-rio-del-oro?utm_source=bdx&utm_medium=feed&utm_campaign=bdx&utm_content=sutter-at-rio-del-oro,,230263E3-9BA7-409F-B2BD-39B674A4F91D,2025Q3,26,15,7,0,0,0,0,0,41,0,26,7,4,44,0,18.9,29.6,5.6,TRUE,Non Active Adult,95742,Rancho Cordova,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Folsom-Cordova Unified School District,Navigator Elementary School,5,W. E. Mitchell Middle School,5,Cordova High School,5,Rancho Cordova,38.59075,-121.25232
aAf3x000001WjtgCAC,Rio Del Oro/Placer,Elliott Homes,,Active,,,Detached,Single-Family,6961,,,7/16/2022,,105,63,42,20,10/13/2025,1.6,1.33,2.83,1.83,2130,3127,2607,727950,907950,814700,10/13/2025,,20000,Other,,,Other,2,,Base Price,25,,,1.34,,,(916) 994-0927,https://www.elliotthomes.com/communities/california/sacramento/placer-at-rio-del-oro?utm_source=bdx&utm_medium=feed&utm_campaign=bdx&utm_content=placer-at-rio-del-oro,,E029E436-78CF-4EA0-8F8D-5F37A242946D,2025Q3,30,17,12,6,0,0,0,0,16,0,19,11,4,55,0,6.4,24,7.8,TRUE,Non Active Adult,95742,Rancho Cordova,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Folsom-Cordova Unified School District,Navigator Elementary School,5,W. E. Mitchell Middle School,5,Cordova High School,5,Rancho Cordova,38.59116,-121.2503
aAf3x000001WnyKCAS,Magnolia,Tim Lewis Communities,,Active,,,Detached,Single-Family,43560,,"43,560",3/11/2023,,89,67,22,1,9/24/2025,2.17,1.67,2,2.08,3765,5104,4414,2044000,2435000,2245600,9/24/2025,,30000,Options/Upgrades,,10000,Options/Upgrades,,25000,Flat,304,,,1.09,,,(916) 787-3494 / 408-502-,https://www.timlewis.com/communities/magnolia-granite-bay/,,5BEEE214-4775-4172-8819-31E4AD627E68,2025Q3,26,32,3,10,0,0,0,0,24,0,13,5,2,45,0,11.1,7.5,1.9,TRUE,Non Active Adult,95746,Granite Bay,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Eureka Union School District,Greenhills Elementary School; Excelsior Elementary School,9; 7,Olympus Junior High School,9,Granite Bay High School,10,Auburn / Granite Bay,38.75256,-121.21506
aAf3x000001Wo6iCAC,Valley Oak/Parks,New Home Co.,,Active,,,Detached,Single-Family,6150,,50x123,7/22/2023,,59,57,2,1,9/29/2025,2.14,1.67,1.83,2.33,2479,3371,3119,779295,975000,895768.75,10/2/2025,,,Closing Cost w/ Preferred Lender,,,No Incentives Confirmed,2.5,,Final Price,0,,,1.07,Mello Roos $330 monthly,,(916) 633-0264,https://www.nwhm.com/region/sacramento/parks-valley-oak,,E455CF1E-C252-487D-95A5-E9225B31A716,2025Q3,19,31,0,15,0,0,0,0,0,0,0,2,1,56,0,0,1.2,0.8,TRUE,Non Active Adult,95747,Roseville,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Roseville City Elementary School District,Blue Oaks Elementary School,7,Robert C. Cooley Middle School,7,Oakmont High School,9,Roseville,38.78683,-121.32775
aAf3x000001WopqCAC,Laurel at Elliott Springs,Elliott Homes,,Active,,,Detached,Single-Family,6500,,"6,000",4/1/2023,,217,108,109,18,10/7/2025,3.53,2.67,2,2.67,1609,2498,2048,666950,796950,722950,10/7/2025,,,Other,,,No Incentives Confirmed,1,,Base Price,0,,,1.05,,,(916) 994-0929,https://www.elliotthomes.com/communities/california/sacramento/laurel-at-elliott-springs?utm_source=bdx&utm_medium=feed&utm_campaign=bdx&utm_content=laurel-at-elliott-springs,,6B73E8DF-EABA-4FDD-B2F4-01F22F5BCBFD,2025Q3,51,52,0,5,0,0,0,0,85,0,18,12,4,98,0,20,7.8,2.8,TRUE,Non Active Adult,95624,Elk Grove,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,James A. Mckee Elementary School,5,Joseph Kerr Middle School,7,Elk Grove High School,7,Laguna / Elk Grove,38.42661,-121.35345
aAf3x000001WpHGCA0,FOUR40 West,BlackPine Communities,,Active,,,Attached,Townhomes,,,,2/21/2025,,106,6,100,,8/25/2025,0.98,1,0.83,,1456,1989,1722,584990,674990,632490,8/25/2025,,,No Incentives Confirmed,,,No Incentives Confirmed,2,,Base Price,159,,,1.13,,Townhomes,(210) 216-3911,https://www.blackpinecommunities.com/communities/four-40-west/index,,C15FA096-A836-4F51-A3E2-6C7B3FABEB9B,2025Q3,16,3,0,3,0,0,0,0,87,0,4,9,3,3,0,65.3,64,36,TRUE,Non Active Adult,95818,Sacramento,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Sacramento City Unified School District,William Land Elementary School,8,Miwok Middle,7,C. K. Mcclatchy High School,6,Pocket / Land Park,38.56598,-121.50571
aAf3x000001WpXJCA0,Solaire/Camellia,Pulte Homes,PulteGroup Inc.,Active,Solaire,"Sierra Vista Landowners Group, Westpark Communities",Detached,Single-Family,6300,,,12/23/2023,,67,61,6,,10/23/2025,2.74,1.33,1.17,2,2584,3404,3049,712990,812990,769656.67,9/12/2025,,,Other,,,Other,2.5,,Base Price,0,,,1,,,(916) 510-0398,https://www.pulte.com/homes/california/bay-area/roseville/camellia-at-solaire-211020,3526,9F5FFF2C-5343-4824-9C92-83B3D4168853,2025Q3,38,49,6,9,0,0,0,0,2,0,9,1,4,51,0,0.6,3.4,0.2,TRUE,Non Active Adult,95747,Roseville,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Center Joint Unified School District,,,Wilson C. Riles Middle School,5,Center High,7,Roseville,38.76491,-121.38041
aAf3x000001WpXKCA0,Solaire/Jasmine,Pulte Homes,PulteGroup Inc.,Active,Solaire,"Sierra Vista Landowners Group, Westpark Communities",Detached,Single-Family,5300,,,1/6/2024,,107,76,31,3,10/24/2025,3.48,2.67,2.33,2.5,1788,3013,2561,609990,714990,673990,10/24/2025,,,Other,,,Other,2.5,,Base Price,0,,,1,,,(916) 510-0470,https://www.pulte.com/homes/california/bay-area/roseville/jasmine-at-solaire-211021,3526,72257455-CF94-429A-9001-5694B0A41EC6,2025Q3,41,50,11,9,0,0,0,0,39,0,13,3,0,52,0,11.4,3.8,0.7,TRUE,Non Active Adult,95747,Roseville,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Center Joint Unified School District,,,Wilson C. Riles Middle School,5,Center High,7,Roseville,38.76215,-121.38148
aAf3x000001WpvECAS,Madeira Ranch/Homestead,Taylor Morrison,,Active,,,Detached,Single-Family,5250,,"5,800",10/29/2022,,123,107,16,5,9/19/2025,3.05,2,2.17,2.75,2127,2782,2495,677999,757999,722332.33,9/19/2025,3.75,,Other,,10000,Closing Cost w/ Preferred Lender,2,,Base Price,0,,,2.16,,,(916) 549-3103,https://www.taylormorrison.com/ca/sacramento/elk-grove/homestead-at-madeira-ranch,,364E5C11-4998-4DB8-94E5-BE26DB537F1B,2025Q3,42,33,17,16,0,0,0,0,0,0,18,3,2,100,0,0,8.4,1.1,TRUE,Non Active Adult,95757,Elk Grove,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Zehnder Ranch Elementary,8,Elizabeth Pinkerton Middle School,8,Cosumnes Oaks High School,10,Laguna / Elk Grove,38.39389,-121.40969
aAf3x000001WpvFCAS,Madeira Ranch/Orchard,Taylor Morrison,,Active,,,Detached,Single-Family,5384,,"6,300",11/17/2022,,173,123,50,4,9/18/2025,3.57,4,4.17,4.92,2480,3779,3206,752999,908999,818999,9/18/2025,,375,Other,,10000,Closing Cost w/ Preferred Lender,2,,Base Price,0,,,2.16,,,(916) 549-3103,https://www.taylormorrison.com/ca/sacramento/elk-grove/orchard-at-madeira-ranch,,59BB996D-A732-412A-A32A-6AC4AB32DC5E,2025Q3,49,51,14,17,0,0,0,0,52,0,20,0,2,99,0,12.7,5.2,0,TRUE,Non Active Adult,95757,Elk Grove,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Zehnder Ranch Elementary,8,Elizabeth Pinkerton Middle School,8,Cosumnes Oaks High School,10,Laguna / Elk Grove,38.39402,-121.40955
aAf3x000001WqBpCAK,Catalina at Delta Shores,Signature Homes,,Active,,,Detached,Single-Family,3200,,"3,500",6/24/2023,,136,56,80,2,10/23/2025,1.98,1.67,1.33,1.25,1940,2521,2242,588311,696894,627578,10/23/2025,,20000,Closing Cost w/ Preferred Lender,,,No Incentives Confirmed,2,,Base Price,140,,,1.15,mello roos 248/month,,(916) 256-2557,https://sighomes.com/catalina/,,71FA216D-FA50-484A-AB77-95B9C0C6920C,2025Q3,10,20,0,4,0,0,0,0,74,0,0,8,4,50,0,88.8,7.2,4.8,TRUE,Non Active Adult,95832,Sacramento,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Sacramento City Unified School District,John H. Still School,4,John H. Still School,4,Luther Burbank High School,4,Pocket / Land Park,38.45935,-121.48662
aAf3x000001WqBqCAK,Coronado at Delta Shores,Signature Homes,,Active,,,Detached,Single-Family,4400,,"6,000",6/24/2023,,87,76,11,1,10/22/2025,2.69,1.67,1.83,1.75,2500,2871,2685,677657,698219,689747.33,10/24/2025,,20000,Closing Cost w/ Preferred Lender,,10000,Closing Cost w/ Preferred Lender,2,,Base Price,140,,,1.15,248/month mello roos,,(916) 426-4928,https://sighomes.com/coronado/,,35F7E197-0F29-4590-AA95-F715798A0113,2025Q3,18,21,8,7,0,0,0,0,2,0,11,6,3,65,0,1.3,11.4,3.4,TRUE,Non Active Adult,95832,Sacramento,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Sacramento City Unified School District,John H. Still School,4,John H. Still School,4,Luther Burbank High School,4,Pocket / Land Park,38.45937,-121.48678
aAf3x000001WqQHCA0,Trailside at The Rivers,Century Communities,"Century Communities, Inc.",Active,,,Detached,Single-Family,4500,,,12/29/2022,,120,102,18,7,9/23/2025,3.07,2.33,3.17,3.67,1910,2557,2242,560990,633990,600740,9/23/2025,,20000,Closing Cost w/ Preferred Lender,,20000,Closing Cost w/ Preferred Lender,,15000,Flat,334,,,1.7,,,(209) 327-5274,https://www.centurycommunities.com/find-your-home/california/northern-california-metro/west-sacramento/the-rivers/trailside-at-the-rivers,,9E180B4B-4BA6-4815-B643-B4029B051859,2025Q3,51,69,17,1,0,0,0,0,0,0,21,0,2,97,0,0,4,0,TRUE,Non Active Adult,95691,West Sacramento,Yolo,6113,"Sacramento-Roseville-Folsom, CA",40900,CA,,Westfield Village Elementary School; Westmore Oaks Elementary School,3; 3,Westfield Village Elementary School; Westmore Oaks Elementary School,3; 3,River City High School,7,West Sacramento,38.58046,-121.53023
aAf3x000001WqwqCAC,Folsom Ranch/Legends,Taylor Morrison,,Active,Folsom Ranch,"New Home Co., Westland Capital Partners",Detached,Single-Family,5000,50,50x100,1/7/2023,,114,113,1,1,10/24/2025,3.33,1.67,2.83,3.42,1891,3056,2420,713999,859999,780799,10/24/2025,,10000,Closing Cost w/ Preferred Lender,,,No Incentives Confirmed,2,,Base Price,0,,,2.1,,,(916) 634-0975,https://www.taylormorrison.com/ca/sacramento/folsom/legends-at-folsom-ranch,3497,19835CD9-AB87-4505-B1BD-86E40CCA72BF,2025Q3,36,38,12,8,0,0,0,0,0,0,16,3,1,94,0,0,6.3,0.9,TRUE,Non Active Adult,95630,Folsom,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Folsom-Cordova Unified School District,Mangini Ranch Elementary,8,Folsom Middle School,8,Folsom High School,10,Folsom,38.63058,-121.11869
aAf3x000001Wr7DCAS,Wildhawk South/Anchor,Taylor Morrison,,Active,,,Detached,Single-Family,5300,,55x100,6/17/2023,,264,108,156,11,10/20/2025,3.8,2.33,3.33,3.58,2262,2921,2600,617999,670999,642749,10/20/2025,,5000,Closing Cost w/ Preferred Lender,,5000,Closing Cost w/ Preferred Lender,2,,Base Price,0,,,1.71,,,(916) 634-0975,https://www.taylormorrison.com/ca/sacramento/sacramento/anchor-at-wildhawk-south,,6DBF382A-9082-446E-9D35-531DA6E0E540,2025Q3,77,77,5,26,0,0,0,0,164,0,5,13,3,78,0,25.6,3.3,2,TRUE,Non Active Adult,95829,Sacramento,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Arnold Adreani Elementary School; Sierra-Enterprise Elementary School,8; 6,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Florin / Vineyard,38.4816,-121.32237
aAf3x000001WrYbCAK,Hamilton Park,KB Home,,Active,,,Detached,Single-Family,3000,,30x100,12/15/2024,,85,29,56,2,10/7/2025,2.95,2.67,3.33,,1400,2111,1781,481990,575380,525211,10/13/2025,,10000,Closing Cost w/ Preferred Lender,,10000,Closing Cost w/ Preferred Lender,2,,Base Price,0,,,2.04,,,(916) 252-4099,https://www.kbhome.com/new-homes-sacramento/hamilton-park?utm_source=bdx&utm_medium=listing&utm_division=Sacramento&utm_community=Hamilton Park,,1CE9FD8B-F7FB-4DDE-BE94-093DDF3BF0E2,2025Q3,38,20,10,10,0,0,0,0,45,0,11,7,2,20,0,14.2,12,4.2,TRUE,Non Active Adult,95624,Elk Grove,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Ellen Feickert Elementary School; James A. Mckee Elementary School,6; 5,Joseph Kerr Middle School,7,Elk Grove High School,7,Laguna / Elk Grove,38.43413,-121.37166
aAf3x000001QHe8CAG,Wildhawk North/Oakbridge,Taylor Morrison,,Active,,,Detached,Single-Family,3200,32,32x100,10/22/2022,,229,144,85,3,10/24/2025,3.95,2,2,3.5,1854,2248,2057,497000,598999,559749.25,10/24/2025,,25000,Closing Cost w/ Preferred Lender,,25000,Closing Cost w/ Preferred Lender,2,,Base Price,0,,,1.86,,,(916) 634-0975,https://www.taylormorrison.com/ca/sacramento/sacramento/oakbridge-at-wildhawk-north,,EA73676D-87CE-4EA2-9F3B-E6886F74D5F4,2025Q3,62,48,18,14,0,0,0,0,101,0,24,0,2,106,0,19.5,6.5,0,TRUE,Non Active Adult,95829,Sacramento,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Sierra-Enterprise Elementary School,6,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Florin / Vineyard,38.4819,-121.31615
aAf3x000001QHeDCAW,Wildhawk South/Latitude,Taylor Morrison,,Active,,,Detached,Single-Family,6300,,55x100,6/17/2023,,136,76,60,3,10/21/2025,2.67,1.33,1.83,1.83,2504,3392,2986,684999,779999,725249,10/21/2025,,20000,Closing Cost w/ Preferred Lender,,20000,Closing Cost w/ Preferred Lender,2,,Base Price,0,,,1.71,,,(916) 634-0975,https://www.taylormorrison.com/ca/sacramento/sacramento/latitude-at-wildhawk-south,,3175A917-EEC4-46E3-804F-CDB9C4AA5C39,2025Q3,4,25,0,0,0,0,0,0,85,0,0,1,3,47,0,255,1.9,0.5,TRUE,Non Active Adult,95829,Sacramento,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Arnold Adreani Elementary School; Sierra-Enterprise Elementary School,8; 6,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Florin / Vineyard,38.4816,-121.32237
aAf3x000001QIrHCAW,Canyon Creek,Fieldstone Communities,,Active,,,Detached,Single-Family,14520,,,10/29/2022,,23,20,3,2,10/21/2025,0.55,0,0.67,0.58,2713,4101,3337,1099900,1273055,1218193.2,10/21/2025,,,No Incentives Confirmed,,,No Incentives Confirmed,2,,Base Price,103,,,,,,(530) 288-6398,https://fieldstonecommunitiesllc.com/canyoncreek-auburn/,,BA50DE3E-066A-44DD-ABC5-CEED60A61C83,2025Q3,1,10,0,4,0,0,0,0,0,0,1,2,0,20,0,0,3.6,2.4,TRUE,Non Active Adult,95603,Auburn,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Auburn Union Elementary School District,Skyridge Elementary School,5,EV Cain Middle,4,Placer High School,8,Auburn / Granite Bay,38.87977,-121.06903
aAf3x000001QLqfCAG,Oakhaven,Blue Mountain Communities,,Active,,,Detached,Single-Family,22000,,,2/3/2024,,29,10,19,,10/10/2025,0.49,0,0.17,0.33,3442,4208,3825,1460000,1590000,1525000,10/10/2025,,,Other,,,Other,2,,Base Price,379,,,1,,,(707) 416-1712,https://bluemountaincommunities.com/communities/oakhaven-in-rescue/,,27362E23-5D84-40BC-8BA8-F047223F1B44,2025Q3,6,5,0,1,0,0,0,0,6,0,2,1,0,5,0,12,7.2,2.4,TRUE,Non Active Adult,95746,Granite Bay,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Eureka Union School District,Oakhills Elementary School; Ridgeview Elementary School,10; 8,Willma Cavitt Junior High School,9,Granite Bay High School,10,Auburn / Granite Bay,38.73606,-121.17417
aAf3x000001QMNwCAO,The Glen,Blue Mountain Communities,,Active,,,Detached,Single-Family,4500,,50x90,10/1/2022,,33,17,16,,9/15/2025,0.47,-0.33,0.17,0.67,1873,2590,2343,804990,899990,861656.67,9/15/2025,5.88,,Other,,,No Incentives Confirmed,2,,Base Price,215,,,1.08,,,(707) 416-1712,https://bluemountaincommunities.com/communities/the-glen-granite-bay/,,F87EA3D9-1BE4-4A64-A2DB-D51964FECE97,2025Q3,5,9,0,1,0,0,0,0,7,0,1,5,2,18,0,16.8,10.7,6.7,TRUE,Non Active Adult,95746,Granite Bay,Placer,6061,"Sacramento-Roseville-Folsom, CA",40900,CA,Eureka Union School District,Oakhills Elementary School; Ridgeview Elementary School,10; 8,Willma Cavitt Junior High School,9,Granite Bay High School,10,Auburn / Granite Bay,38.73601,-121.17389
aAf3x000001QMbQCAW,Sycamore at Cypress,Woodside Homes,,Active,,,Detached,Single-Family,4750,,48x100,3/16/2023,,27,26,1,1,9/22/2025,0.85,0.67,0.67,0.92,2166,2879,2520,640990,799990,713240,9/22/2025,,5000,Closing Cost w/ Preferred Lender,,,No Incentives Confirmed,2,,Base Price,0,,,1.71,,,(916) 805-6663,https://www.woodsidehomes.com/findmyhome/northern-california/rancho-cordova/sycamore,,1F8C5F08-9804-4360-9A4E-A96D956F9D7D,2025Q3,0,8,0,2,0,0,0,0,2,0,0,1,0,26,0,,1.5,1.5,TRUE,Non Active Adult,95742,Rancho Cordova,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Sunrise Elementary School,7,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Rancho Cordova,38.54717,-121.19454
aAf3x000001QMbRCAW,Valley Oak at Cypress,Woodside Homes,,Active,,,Detached,Single-Family,5000,,48x100,4/1/2023,,51,37,14,1,9/22/2025,1.23,0.67,1.33,1.33,1868,2433,2152,594990,673990,633740,9/22/2025,,,Closing Cost w/ Preferred Lender,,,No Incentives Confirmed,2,,Base Price,0,,,1.76,,,(916) 805-6663,https://www.woodsidehomes.com/findmyhome/northern-california/rancho-cordova/valley-oak-arista,,A03DDBBE-83BF-4A45-A071-0C21BBDC46D8,2025Q3,13,14,0,3,0,0,0,0,2,0,4,5,2,38,0,1.8,9.4,4.3,TRUE,Non Active Adult,95742,Rancho Cordova,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Sunrise Elementary School,7,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Rancho Cordova,38.54714,-121.19456
aAf3x000001QMbSCAW,Palo Verde at Cypress,Woodside Homes,,Active,Z_Sunridge Park,,Detached,Single-Family,4763,,,3/18/2023,,92,70,22,4,8/7/2025,2.41,1.33,1.5,2.5,1665,2349,1982,539990,618990,575490,9/22/2025,,,No Incentives Confirmed,,,No Incentives Confirmed,2,,Base Price,0,,,1.84,,,(916) 358-0385,https://www.woodsidehomes.com/findmyhome/northern-california/rancho-cordova/palo-verde,5304,83EE9599-B331-4EBF-B5BC-17B48BCA1B3D,2025Q3,20,27,0,7,0,0,0,0,8,0,2,8,2,72,0,4.8,5.3,3.6,TRUE,Non Active Adult,95742,Rancho Cordova,Sacramento,6067,"Sacramento-Roseville-Folsom, CA",40900,CA,Elk Grove Unified School District,Sunrise Elementary School,7,Katherine L. Albiani Middle School,8,Pleasant Grove High School,9,Rancho Cordova,38.55542,-121.18936
